5.3542139367999357e+02	1.0717524102855629e+00	8.1965332621245857e+00	7.1952059915347304e+00	6.5137396813469834e+00	5.6443949610491044e+00	5.1196192420374453e+00	2.7143492760582237e+00	2.7578767575024887e+00	1.0401850265898211e+00	4.9143914227145764e+00	2.1490881320373258e+00	1.3077172605817795e+00	7.2582199477359683e+00	8.9126997710675600e+00	6.5103740421447123e+00	4.4426049717915372e+00	8.2454999343449913e+00	3.1439528599691222e+00	6.5141596948323039e+00	7.0857080705738262e+00	6.1802672013311373e+00	2.2492853567722326e+00	8.8733691119825302e+00	4.0398828689279407e+00	1.3348249151086069e+00	7.1883052162368166e+00	8.5126253527522096e+00	4.8110180569649454e+00	5.2766506877664847e+00	4.1806912728191268e+00	3.5803888823080170e+00	6.3348304894150989e+00	8.7695617184925929e+00	6.4349270483358385e+00	1.3312854299623842e+00	8.0357818827766092e+00	8.1192939042348762e+00	5.0238939783078083e+00	4.8601295421121895e+00	6.3878952570907197e+00	7.7149839203722479e+00	3.7577719166064290e+00	7.6016051469266062e+00	7.1134342227423453e+00	7.7613054326351252e+00	5.2068006613029070e+00	1.2647310369538021e+00	2.0223559682793990e+00	4.7344995403987227e+00	3.5449020895828980e+00	5.3558082408389653e+00	6.4472512499778585e+00	5.7542038059318745e+00	4.1920474069886025e+00	7.8600758679929816e+00	3.8494860762413614e+00	7.6080562458176457e+00	8.3867510679323338e+00	6.6941280814201880e+00	5.1548876640408956e+00	7.8979078633554165e+00	4.0349919615025858e+00	3.4025726937148306e+00	4.4118608920998605e+00	8.1314057549846090e+00	4.0592230590494873e+00	2.3141176545255666e+00	5.9158250838602413e+00	6.2376544492574588e+00	5.1707840046158733e+00	4.9691888696388391e+00	3.6560235373906691e+00	8.4630390620873683e+00	5.8594399207797956e+00	2.8998074412636843e+00	4.7745744667571381e+00	2.0218359403459694e+00	8.5703437933983366e+00	5.2371666397101899e+00	1.6584407124597913e+00	8.4863883740503923e+00	8.3715840547989018e+00	4.9642745282491036e+00	8.3551257473445339e+00	6.5820851428045311e+00	1.9101738770349224e+00	2.4467949599100667e+00	6.2180389039292390e+00	5.8025290170027004e+00	5.6562977145986117e+00	3.0960193059932744e+00	2.7306407719086092e+00	5.1875939336340124e+00	8.7315937298980835e+00	4.8174153824550796e+00	6.1618754477762394e+00	3.5064874520297051e+00	6.7452548844898006e+00	7.9649323780525432e+00
2.2880485094666358e+00	5.2604000157288795e+02	6.5698973913531580e+00	2.3443459058898020e+00	2.3060983957542032e+00	3.5967343698456222e+00	8.9505889882842880e+00	7.9959342121676746e+00	3.8560579922991423e+00	2.9870808636943833e+00	4.8169780404417670e+00	4.3928255279042352e+00	2.0264164483288631e+00	3.2888062889941230e+00	8.6596099569372367e+00	8.0288540724652204e+00	2.1430119616519177e+00	2.7661662468248034e+00	2.9225903021173814e+00	8.2857387963868341e+00	7.6409348521502132e+00	3.4869193002663152e+00	6.1928905328636690e+00	8.2948794041485989e+00	8.4506740992688876e+00	4.9864556695901712e+00	8.5992227227529838e+00	8.0483207039748237e+00	5.7182512257437690e+00	7.7819159851724446e+00	3.5136072918582810e+00	6.6939835465780613e+00	5.4180594495001984e+00	8.3807788511151475e+00	2.1539287545857277e+00	8.5239439224873372e+00	1.5862545190605379e+00	1.4335849328852488e+00	7.3694819337603645e+00	7.1059415690543428e+00	6.6987240051409573e+00	7.8473571846848955e+00	8.8773495438642094e+00	7.9924450079683469e+00	3.3914130048891300e+00	6.6637727090267731e+00	4.3023414602141123e+00	2.8382771304438563e+00	2.8012866972367974e+00	8.2307605160332820e+00	3.8273963610178798e+00	5.2909031834658418e+00	7.9948421312594800e+00	5.2493406143395580e+00	8.9561595910012919e+00	1.4832056475447173e+00	2.1948352110023608e+00	6.2262650996475903e+00	6.9825731260856729e+00	5.2499743288505485e+00	4.2012752952806620e+00	4.7325238109649232e+00	2.3377224582249454e+00	1.2956832879987061e+00	6.1591608203347361e+00	1.2223803323561722e+00	6.4642956318258591e+00	6.7084637791699659e+00	7.5926347002898460e+00	1.6730580597734255e+00	6.3399070045666441e+00	8.0623105288151358e+00	6.7737902942491344e+00	8.6426885633071251e+00	4.0172211188843310e+00	2.8986839813924119e+00	7.6498443501855524e+00	1.4642809848826097e+00	6.3264969734071226e+00	6.4022429643114309e+00	3.9222267357775848e+00	8.8048821615531949e+00	1.3103916687748658e+00	8.5046498143139679e+00	3.7191675564176903e+00	2.1610235800819702e+00	8.7963121738042744e+00	1.2148334497796567e+00	6.5491036964385616e+00	6.7181808932388920e+00	3.3384202877371782e+00	2.4545380949636542e+00	2.1927393798315844e+00	8.0926925350159458e+00	7.3979623408157034e+00	5.1817525626112575e+00	2.7556603833475473e+00	8.3797979098405690e+00	1.5391976758121411e+00	5.2101970870052696e+00
5.2318095787663532e+00	1.6292986729227730e+00	5.1564322841564478e+02	8.5314818437830002e+00	2.0360115406583636e+00	2.2072812870786400e+00	7.8568803083367529e+00	2.9486777655129455e+00	6.4251779191402241e+00	8.4604359771889310e+00	3.1284665011848380e+00	3.4456907643188872e+00	6.6583310127128650e+00	6.9150358720356122e+00	6.1227028037852476e+00	8.1862014815251563e+00	3.4382515756066931e+00	8.0503680813384371e+00	7.1283742539526020e+00	3.2303369892844653e+00	7.7669461499745474e+00	3.3825257046629114e+00	4.3515228733606159e+00	5.7260412810739982e+00	7.2222591160957039e+00	8.4219865057720007e+00	4.0174035854112145e+00	7.4506790871799344e+00	2.6309403261989104e+00	8.9544233120431649e+00	2.7699769855813807e+00	5.1159944015525243e+00	3.9205700396337511e+00	4.6292501452691379e+00	4.2838878667024272e+00	8.9770768973472901e+00	6.7736389423264525e+00	7.9617137596666705e+00	8.1235054174549219e+00	7.9231004179585982e+00	3.8508478033617344e+00	7.3004953472580043e+00	1.0052800541426929e+00	6.6700364433885371e+00	4.6020240925991391e+00	3.7389868330421780e+00	2.1524623794871189e+00	8.9013178935202877e+00	3.4552994790226546e+00	5.6452584850952263e+00	1.9096147628043711e+00	5.7807000014459469e+00	8.1152684427490627e+00	7.2880343990598107e+00	3.3106139182761130e+00	8.5587207501101226e+00	5.2287465910177415e+00	7.8977047973931152e+00	8.2312105715880577e+00	4.1921180410381869e+00	4.5110785223290266e+00	3.2137580012361742e+00	1.9780480717349382e+00	2.9173358996570471e+00	4.1081006166014662e+00	6.0669637902290088e+00	4.0186867788578287e+00	1.4734074829360457e+00	4.4465786635684559e+00	1.7524187645890921e+00	2.2121768640213109e+00	8.9085801295703693e+00	5.7612223791813424e+00	1.6724807630608067e+00	7.3746978261409053e+00	1.0874974013262708e+00	1.3135629644890274e+00	6.8265482687494465e+00	7.8523760616172407e+00	3.0578874869533994e+00	8.0020909486484406e+00	7.4170684642629130e+00	6.3177811646518700e+00	1.1154043198324874e+00	3.6569165234348215e+00	2.8370759180544844e+00	4.3781924496428202e+00	6.3720968030843075e+00	2.9013184001270487e+00	1.6252732071796245e+00	5.1432773407671384e+00	3.8387524959524102e+00	3.7053290056401087e+00	2.8726637291702719e+00	6.4520057277980722e+00	4.1854315398395157e+00	8.1525143073668609e+00	8.7490551456648920e+00	8.9746758589782090e+00	4.3214426176160394e+00
6.6467675267004376e+00	1.3746851915986262e+00	4.2282637270349746e+00	5.2835973978295783e+02	3.7230388294376588e+00	5.6517868929640720e+00	8.6623507733121947e+00	2.9400187370857047e+00	5.1885687904090094e+00	8.9668057567009818e+00	3.1178943231166301e+00	5.5638415510622607e+00	8.0252296239783689e+00	5.9282600636642542e+00	3.7514377101262530e+00	8.9594442352297019e+00	1.4384522864639866e+00	7.3737526406162592e+00	3.3048808805951175e+00	6.9626411523802867e+00	4.6178395793301776e+00	2.5384367647227304e+00	1.8297842344174482e+00	5.9546973736128264e+00	7.2770281689978296e+00	7.9982847110151249e+00	4.5216234558348898e+00	4.4904527031031529e+00	1.5469206683007508e+00	5.9758238928867140e+00	3.8551984054622457e+00	3.8903276852466018e+00	5.8606684746103239e+00	7.3284926701736177e+00	4.7334584740249621e+00	2.1879122865846572e+00	6.5214401506508759e+00	2.8208006886837858e+00	5.0043299805238322e+00	2.2149889513042105e+00	7.7859837809019536e+00	8.6366848605815942e+00	3.9214561019901080e+00	6.9288785666969854e+00	3.0671887092845624e+00	2.4256820738471472e+00	8.6063587665734396e+00	8.6816245065602935e+00	8.1811773005391384e+00	5.8680293994300579e+00	7.0070780979983205e+00	8.8889546941328206e+00	5.1825008590534587e+00	6.3653074112273327e+00	6.9140163732871640e+00	4.9719527500992431e+00	3.6913551759746017e+00	8.8527775127391770e+00	6.3442820261079449e+00	7.2041422734729128e+00	7.9082190755654835e+00	8.3570085030922439e+00	5.2474730318636906e+00	2.3670910158638998e+00	6.9081725461844368e+00	6.0992402341648253e+00	6.5634437211620451e+00	1.7197684906781756e+00	4.9868793695154725e+00	6.4550790864440328e+00	1.6358347291974731e+00	6.2285186156758456e+00	4.1824605001718300e+00	4.7475085148836751e+00	4.4725180742231050e+00	1.4929008773427634e+00	3.3304449911221559e+00	6.7622920582976658e+00	4.6822759795470361e+00	5.5742230239535013e+00	2.3931316012344297e+00	1.1850499738777716e+00	6.3061767331288499e+00	1.1913488852744623e+00	7.1170771403361384e+00	4.5854611690867992e+00	7.6885545801707273e+00	1.7789590045605257e+00	5.3668858029306445e+00	7.7049335333797186e+00	8.3890773760402730e+00	8.2927141436250373e+00	4.3631072382299054e+00	2.0927723299346228e+00	8.1275540775443567e+00	2.9247377975359541e+00	7.2576521649696835e+00	8.3096804259668033e+00	6.9924382805220349e+00	2.9357715419012527e+00
1.8278280073572706e+00	7.5913330484201866e+00	3.6935413355672999e+00	3.5447694266093421e+00	4.6591123172163412e+02	8.6498711450897563e+00	7.3139146247568885e+00	4.4560470260210723e+00	7.8125998912628312e+00	1.0666944960952369e+00	2.9799261384521669e+00	6.3046931554971346e+00	2.2476231333028078e+00	8.8083555043950543e+00	8.2378198005868057e+00	2.5847681542539727e+00	3.0688093972438351e+00	5.6916291118335538e+00	3.8501853806446551e+00	7.6784563691291359e+00	6.4982185358177729e+00	1.2821297780210816e+00	3.7153127312252039e+00	5.0567564793633171e+00	1.2081889179063658e+00	5.9454325771612035e+00	1.8311358859120768e+00	7.8657637336336457e+00	3.8200266597290629e+00	7.3840907767191961e+00	6.0166335934546487e+00	4.3184519976092455e+00	1.3013710055314265e+00	8.0009558833790813e+00	1.7202927916776343e+00	5.8980922491089389e+00	2.2511034928998948e+00	4.2055608591896121e+00	8.1116540883617105e+00	2.5088591893910284e+00	4.1047476104681442e+00	2.5979985657096289e+00	7.4484679756295771e+00	3.8421556431701465e+00	4.3838936263082182e+00	1.9839196863922144e+00	4.5041733017807726e+00	3.3844798148375599e+00	1.0028712719756614e+00	8.9443341511026198e+00	1.1632307607873997e+00	2.0951531888815538e+00	1.5528250651822386e+00	6.4621948341743414e+00	1.8544788073323604e+00	6.5516534997261404e+00	1.6473947150135224e+00	1.5119783324184644e+00	4.4550708135660733e+00	2.5351358556201422e+00	4.2059078645271368e+00	6.2282550961086107e+00	2.8243806476699467e+00	4.7663113715980447e+00	3.2844666547097816e+00	7.4239707998780204e+00	4.7869784789196519e+00	4.4108228995149066e+00	2.2275200291371817e+00	2.8023073664207878e+00	7.6167046164958254e+00	7.1660810734307301e+00	5.8170861915694614e+00	3.6621493604915534e+00	8.2777625399655257e+00	7.0948265828357409e+00	2.5540352484396873e+00	7.4014536776858701e+00	6.1528517283138111e+00	6.3293759903569011e+00	6.0103191793037487e+00	6.3531751452391125e+00	7.7175652993874921e+00	4.4606164720399155e+00	8.2569922565838141e+00	2.6995644105503418e+00	7.4560632115297789e+00	8.2074899113036786e+00	4.6483900669651863e+00	2.5580159937034272e+00	3.1972098674080822e+00	8.7107233941310866e+00	3.6486541472239828e+00	1.2485616609755272e+00	1.3186909172651227e+00	2.3936300668867769e+00	2.9451366744845382e+00	2.6079794322011445e+00	8.4704149977784517e+00	5.4120357563114991e+00
4.1866758687686918e+00	5.3393350031362843e+00	2.5682037581236949e+00	6.1511776720459128e+00	3.2792760626757795e+00	4.9969998307712507e+02	1.2208294163000692e+00	5.3223876954189171e+00	1.3714190145118197e+00	2.0085791524859218e+00	7.8104307308667620e+00	5.8071057326102054e+00	5.7539756310182373e+00	7.3069575461424838e+00	4.1795684394595485e+00	8.1497323502560448e+00	3.8421774956068129e+00	3.7324006974913981e+00	5.3272329646100482e+00	7.5547002607250491e+00	4.8975040307853011e+00	6.0929406719405064e+00	6.5425832908106152e+00	2.7224882527567722e+00	7.6842663458665239e+00	7.9480547338906655e+00	2.6685292395531706e+00	6.9364524054495309e+00	8.9024687238127171e+00	7.4585827476285651e+00	5.3068289725239870e+00	6.2936825906938036e+00	7.7231781308406564e+00	7.0513254009443287e+00	8.0687539219339186e+00	3.6264066744454651e+00	4.0967831647751654e+00	3.5997010945543391e+00	2.1156517043386609e+00	5.7988081622187719e+00	5.1737197909440020e+00	2.7853069356636624e+00	2.0052538463597687e+00	6.8227673653499892e+00	8.2608702198518529e+00	7.3969974340999745e+00	8.4633242681496093e+00	5.6825869421111976e+00	2.7328306863319298e+00	6.7849626397959835e+00	2.1286584684595375e+00	2.6147525305713550e+00	6.3253394564857466e+00	8.2900168707939770e+00	1.0986652049314465e+00	4.9555400868959474e+00	1.0636292746857485e+00	2.4731803572438045e+00	7.3694714924240525e+00	2.7895393051399573e+00	4.1203419319704118e+00	3.2252957117614294e+00	5.8076370286156545e+00	5.8432741534873838e+00	8.2978211341741872e+00	8.1842552276213389e+00	1.5707106470216647e+00	3.4462794611993983e+00	5.3088823425622715e+00	5.9322096383024254e+00	8.6420248793608003e+00	8.1936441668241464e+00	8.1274729563977139e+00	6.7557760536658327e+00	3.8437057863822126e+00	1.1728764663096136e+00	4.0399078930573937e+00	1.9880295908702204e+00	5.6596800882635696e+00	1.7157179321938578e+00	3.3354310623805015e+00	8.9818603699769390e+00	1.9840957204746488e+00	1.6885881718258133e+00	1.4029149831391452e+00	1.3806891111947692e+00	1.4113297510381555e+00	5.8977198656414309e+00	5.8933800319954806e+00	1.6768759693576456e+00	2.8761227636200433e+00	3.7134609794546423e+00	7.8488367654294917e+00	8.7991896171327859e+00	8.4685909393926586e+00	7.6299654563318757e+00	7.0750763530716192e+00	2.3224158039469200e+00	6.0850666090425332e+00	3.1642159112161377e+00
3.6559435340524358e+00	3.2503267555988611e+00	3.5018873299068582e+00	6.8174931546711885e+00	5.1538342888916873e+00	4.7055450194431963e+00	4.7876686095844195e+02	2.7255150731543232e+00	3.2238572496852989e+00	5.8147833429758808e+00	1.1172801649417448e+00	3.7090562218858780e+00	3.3336427113540088e+00	2.8504864183585736e+00	4.6311254451795012e+00	8.8754627913351634e+00	2.2100630631444576e+00	3.0764088410649366e+00	3.8572029582464600e+00	2.8864802717686553e+00	4.5999722000274561e+00	2.7249210458525956e+00	6.5211664573322601e+00	1.1143658580807605e+00	6.0033099988408383e+00	7.5823487643184508e+00	4.1762477052517095e+00	2.8508549847102662e+00	7.3779367108758827e+00	5.6893944699599954e+00	3.2393580165794429e+00	8.4974121686559805e+00	7.7695164314400511e+00	1.0368757954212917e+00	4.4422280933959808e+00	3.3560610011748171e+00	8.1970710754985010e+00	4.9041374974834078e+00	5.8858632293954907e+00	2.5843487913417365e+00	1.4418294289948737e+00	5.0183663556439466e+00	5.5279501912089746e+00	3.1597474530935274e+00	7.0606917119040347e+00	4.8182030387857697e+00	8.3227601548763808e+00	4.4740290293314882e+00	3.5697691534934028e+00	4.1216928592497055e+00	7.9594415861703647e+00	7.4185709078069708e+00	7.4938856690318296e+00	4.8517927450362093e+00	2.1966558621540306e+00	7.8321077578504186e+00	1.8659476210066321e+00	5.4258060642520638e+00	7.0554841864991378e+00	1.6726483810889166e+00	1.1477849514003902e+00	8.6490412955019487e+00	7.9737457309844073e+00	2.8503937621617688e+00	4.3493551113642299e+00	1.5419867342798517e+00	1.4527065781379109e+00	4.7737250644158840e+00	6.4521616489255385e+00	2.0017616385177668e+00	4.7123492825970361e+00	2.4834610893417137e+00	5.9805756020149516e+00	2.4437383104102919e+00	8.0810106270352247e+00	6.4045155247693728e+00	8.9324283589041187e+00	7.7435316582000375e+00	8.0435093784412715e+00	4.3648694107157464e+00	7.0928054834236374e+00	3.9693577975580805e+00	5.2015272607384322e+00	6.7661954986523938e+00	2.8160414003497616e+00	6.6643922178286052e+00	3.1406101577667869e+00	5.3503115314202683e+00	3.4894681566207737e+00	8.0985344858898074e+00	3.0212815112634983e+00	3.4007271699609669e+00	1.7705641870360607e+00	6.7892296391251925e+00	3.0565888431234267e+00	4.4295986129993370e+00	8.3379798899982340e+00	7.1944780442290011e+00	7.6536968084551660e+00	3.0669404247257583e+00
8.2644238152385707e+00	6.9132592421210557e+00	1.6243435864635529e+00	6.2290852572276734e+00	2.4653151593669715e+00	8.3043099705725680e+00	1.6848626255984778e+00	5.0000732773580779e+02	1.6693732764106244e+00	8.4233463389944419e+00	4.7557732919413249e+00	1.4739067077183456e+00	6.4868630657221686e+00	7.0434375190558143e+00	8.1969243373995937e+00	5.0404821698566868e+00	8.5258891844397446e+00	7.8444776739461535e+00	8.9478950277833427e+00	4.0957421521308301e+00	4.1636516756976789e+00	5.4340268105330587e+00	1.3857089059408834e+00	4.3404115699180563e+00	5.5899757168410851e+00	3.7238110471612158e+00	2.0759803730722384e+00	8.0547553430811369e+00	5.3025552661973760e+00	4.7752623333982038e+00	2.9206654238620473e+00	5.1671161986320238e+00	1.8381076095566957e+00	2.4401399276984677e+00	1.8210913895974210e+00	6.7314508039815051e+00	6.7078600693444521e+00	1.8936607081645356e+00	2.6979265944178339e+00	2.9639911197644269e+00	2.1001141412157525e+00	4.1421082084030978e+00	5.6913608994963463e+00	5.9317114487470057e+00	8.8120759330761089e+00	8.2823164884169529e+00	2.9696496531328016e+00	4.7736054525393303e+00	5.8778818190162916e+00	5.1342135685596899e+00	7.5835104692154092e+00	5.0001113225447229e+00	2.1460388968297357e+00	4.1618660470027509e+00	6.1990320087988051e+00	8.6042345218442726e+00	8.4984032106146934e+00	5.0534927123089082e+00	4.4088661934457880e+00	8.1800811606767923e+00	5.8731452832311302e+00	4.6674721107929225e+00	1.5792198858583717e+00	1.6151416043519502e+00	1.4144497963846572e+00	7.0512524298980628e+00	1.4572000472787918e+00	7.9435173101997556e+00	8.6894480874310318e+00	7.7865092252893442e+00	2.3716328933436701e+00	2.5111263732694260e+00	3.7509286718029315e+00	6.2429816874998094e+00	7.9854462073766674e+00	4.2108379098366520e+00	7.9402498797615308e+00	8.7559763396903953e+00	6.0354488152123480e+00	4.6959001926232213e+00	1.3187098874886569e+00	3.5141444340381742e+00	4.4282797664152698e+00	5.5334530699691511e+00	2.4090440130354391e+00	1.4648968187018099e+00	3.7819749825923044e+00	1.7156657117664711e+00	4.0936835062197918e+00	8.3088516262263603e+00	2.6397220848135774e+00	1.4539187662550868e+00	7.0602785085838811e+00	6.5068058883466895e+00	6.1533216937686328e+00	2.2992305350526934e+00	8.4507761277603564e+00	8.3806696154898628e+00	8.5838040748352249e+00	5.2675090750893778e+00
5.9661762459542951e+00	7.7489428851936673e+00	4.8460141409132973e+00	6.5660274835398962e+00	2.3949348284488874e+00	8.8678106994814829e+00	7.8272674970450993e+00	1.5512458341051989e+00	5.0894156668568149e+02	4.7421542315690672e+00	2.9835890997443304e+00	4.6542953846995232e+00	5.1190375570168394e+00	2.8416511137957254e+00	3.1666578443863234e+00	7.9390181538536106e+00	4.8203336895990878e+00	8.3408328747639846e+00	5.9471415062355746e+00	6.8853138642804668e+00	2.6702346490265461e+00	8.2997112049641046e+00	8.0592688500397074e+00	4.7399342090814418e+00	7.6073813195795781e+00	7.1270782490834179e+00	5.4274007011551904e+00	8.3377864986792325e+00	2.4408479550899838e+00	3.4415304127506472e+00	4.6247621774190470e+00	7.0440050970242529e+00	5.8596575571891876e+00	6.2579625062710686e+00	7.1550964491963445e+00	3.2293784453538610e+00	4.2902394044285170e+00	7.1787714730501984e+00	7.3085823073806599e+00	3.1322507490555678e+00	5.2340075218782358e+00	1.0850935140746802e+00	1.2983232620366287e+00	8.9350596080436073e+00	8.0192850164863572e+00	4.2760333215517345e+00	2.0168139258120359e+00	7.0738809112475227e+00	2.0214100713307230e+00	7.5312343397655175e+00	7.2071799644929389e+00	1.7284971950918164e+00	4.0879650631707261e+00	8.2418024724232080e+00	8.7872942950553590e+00	2.6382316009322784e+00	2.9932998340595018e+00	8.4938782178800949e+00	4.2729147473999731e+00	4.8522229613981338e+00	5.5002117766326402e+00	5.7167007910112844e+00	4.8642993068652531e+00	7.3278421191258740e+00	2.2543350822127985e+00	6.3038912469976118e+00	6.5046926076934950e+00	7.1098266447988880e+00	2.5068313737865422e+00	3.6247783616200993e+00	6.4215351858387359e+00	5.2662106262612891e+00	3.0451463410947124e+00	2.5514920944001949e+00	8.0384364850032473e+00	8.8348298243098000e+00	3.1449125516425473e+00	1.3271125281777003e+00	6.3899198701167164e+00	3.2894876104674164e+00	7.4938654012367536e+00	3.2902857058612485e+00	4.7871321046502562e+00	3.7498770126693577e+00	1.3570047240964032e+00	2.2089752456341731e+00	2.1053319141055615e+00	1.0477054887817312e+00	6.3635085395449655e+00	4.9871000433971471e+00	4.6304889342679569e+00	2.4916365298215544e+00	4.4258266250961240e+00	5.4117380728409348e+00	6.8782211716054276e+00	4.0993464629317300e+00	7.4484860648706510e+00	4.2283000409369311e+00	3.0403316151174691e+00	7.3449161086489099e+00
3.9779346742548380e+00	2.6375320217358995e+00	6.2584188606386553e+00	8.4173813351509175e+00	7.6154456222057707e+00	6.6778168879323108e+00	6.9889362546468083e+00	5.4399524437421132e+00	5.1453483256135337e+00	4.9056341819455798e+02	1.1581506830162951e+00	8.3835776769109422e+00	1.5626951844713250e+00	2.6044750003437604e+00	3.9517103541160870e+00	5.5577481617050433e+00	7.6981961461337809e+00	8.1786007262569704e+00	4.7580660718430936e+00	1.4948012324499134e+00	7.8788820750364055e+00	3.0528434082539908e+00	4.6948617235308667e+00	1.1604754369588681e+00	3.3227846525996982e+00	2.2236312532202458e+00	7.0851928796015464e+00	7.2363104847697102e+00	5.2077317075688647e+00	4.0843106979575339e+00	3.4332832236524284e+00	8.1700499212904631e+00	2.0485346507438296e+00	5.2159511349558967e+00	6.2240535152262968e+00	6.8292963831411484e+00	8.4343625164514755e+00	6.4661309811299006e+00	1.5548484299732603e+00	1.5565982809877896e+00	8.3585158887223905e+00	5.0469162542307044e+00	8.7263532238419259e+00	4.1415379454649068e+00	3.0993578557251098e+00	4.4256575487570817e+00	2.1860294239416662e+00	3.5930093541255310e+00	1.0540182729949015e+00	5.9507528698787953e+00	1.5917126139358109e+00	4.9479836408267337e+00	8.3419754320359374e+00	3.3848946710361156e+00	6.0912108076126925e+00	4.6678832321367683e+00	2.8795146114300687e+00	5.4544039969444276e+00	6.2080512368723424e+00	1.1988501580038742e+00	1.2900805135534918e+00	4.7020780372603550e+00	8.4141254737286371e+00	6.0351759373688934e+00	6.8843690667662303e+00	3.5929605777183911e+00	8.4773762782956119e+00	1.6952452230243873e+00	3.6952455565297457e+00	3.9137996926322849e+00	8.2303143818742459e+00	7.3025569493584772e+00	4.7022635892658080e+00	7.0371142009938463e+00	2.7004273036544264e+00	7.7476211390527583e+00	1.6554772806281166e+00	3.5147228612163657e+00	5.6053971926021626e+00	8.3975356823180860e+00	7.5294884593038107e+00	8.7654660642680682e+00	8.8648960605036784e+00	8.8459401811223444e+00	2.0171359319030033e+00	1.1649422693375513e+00	8.7141400217839600e+00	4.4143165816639938e+00	2.9202924928450429e+00	1.6237828285632707e+00	5.7163437042517709e+00	3.4293218379446202e+00	3.9893982801884125e+00	8.1279495550369649e+00	6.0339194443381006e+00	3.8362404163694448e+00	4.7575412601561098e+00	1.0014368518223380e+00	5.1978321783317840e+00	1.0257953146502814e+00
